,title_id,festival1,D3,IMAX,title_idtitle_id,title_x,region_x,language_x,types_x,attributes_x,title_y,studio,domestic_gross,foreign_gross,year,world_gross,tconst_x,primary_title,original_title,start_year,runtime_minutes,genres,Mystery,Drama,Animation,Game-Show,News,Biography,Short,Action,Family,Sport,Crime,War,Horror,Music,Reality-TV,Fantasy,Documentary,Comedy,Western,Thriller,Talk-Show,Musical,Romance,Sci-Fi,Adult,Adventure,History,archive_sound,writer,producer,actress,director,composer,cinematographer,self,editor,production_designer,actor,archive_footage,archive_sound_age,writer_age,producer_age,actress_age,director_age,composer_age,cinematographer_age,self_age,editor_age,production_designer_age,actor_age,archive_footage_age,actor_ordering,actress_ordering,actress_ratio,tconst_y,averagerating,numvotes
236,tt1172049,0,0,0,tt1172049,16,18,4,2,1,Demolition,FoxS,2000000,,2016,,tt1172049,Demolition,Demolition,2015,101,"Comedy,Drama",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,4,1,1,0,0,0,0,0,3,0,,,1964,1968,1963,,,,,,1965.5,,2.666666667,2,0.25,tt1172049,7,78099
237,tt1172991,0,0,0,tt1172991,17,18,4,3,0,The Company Men,Wein.,4400000,441000,2011,4841000,tt1172991,The Company Men,The Company Men,2010,104,Drama,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,2,1,1,1,1,0,1,0,3,0,,,1945,1965,1956,1963,1949,,,,1956.333333,,2,4,0.25,tt1172991,6.8,41139
238,tt1174042,1,0,0,tt1174042,6,6,1,3,0,The Myth of the American Sleepover,IFC,41000,,2011,,tt1174042,The Myth of the American Sleepover,The Myth of the American Sleepover,2010,96,"Comedy,Drama,Romance",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,1,2,1,1,1,0,1,1,2,0,,,,1991,1974,,,,,,,,3,2,0.5,tt1174042,6.3,3437
239,tt1175709,0,0,0,tt1175709,21,23,4,3,2,All Good Things,Magn.,582000,62500,2010,644500,tt1175709,All Good Things,All Good Things,2010,101,"Crime,Drama,Mystery",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,2,2,1,1,0,0,0,0,2,0,,,1971,1982,,1978,,,,,1959,,2,3,0.5,tt1175709,6.3,49684
240,tt1178665,0,0,0,tt1178665,18,17,5,2,0,A Walk in the Woods,BG,29500000,8000000,2015,37500000,tt1178665,A Walk in the Woods,A Walk in the Woods,2015,104,"Adventure,Biography,Comedy",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,3,1,2,1,1,0,0,0,0,2,0,,1958,,1956,1957,1970,,,,,1938.5,,1.5,3.5,0.5,tt1178665,6.3,22033
241,tt1179034,0,0,0,tt1179034,23,26,4,2,1,From Paris with Love,LGF,24100000,28700000,2010,52800000,tt1179034,From Paris with Love,From Paris with Love,2010,92,"Action,Crime,Thriller",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,2,1,1,1,0,0,0,0,3,0,,1959,,1979,1964,,,,,,1958.333333,,2.333333333,3,0.25,tt1179034,6.5,107079
242,tt1179069,0,0,0,tt1179069,21,25,2,3,2,6 Souls,RTWC,,852000,2013,,tt1179069,6 Souls,6 Souls,2010,112,"Horror,Mystery,Thriller",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,3,2,2,0,0,0,0,0,2,0,,1967,1970,1956.5,1969.5,,,,,,1962,,2.5,2.5,0.5,tt1179069,6.1,30389
243,tt1179933,0,0,0,tt1179933,21,25,4,3,3,10 Cloverfield Lane,Par.,72100000,38100000,2016,110200000,tt1179933,10 Cloverfield Lane,10 Cloverfield Lane,2016,103,"Drama,Horror,Mystery",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,2,1,1,0,0,0,0,0,3,0,,1985,1966,1984,,,,,,,1967.333333,,2.666666667,2,0.25,tt1179933,7.2,260383
244,tt1181791,0,0,0,tt1181791,15,17,2,4,0,Black Death,Magn.,22600,243000,2011,265600,tt1181791,Black Death,Black Death,2010,102,"Action,Adventure,Drama",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,4,2,1,0,0,0,0,0,2,0,,,1955,1980.5,1970,,,,,,1970.5,,1.5,3.5,0.5,tt1181791,6.4,41103
245,tt1181840,1,0,0,tt1181840,17,15,2,4,1,Jack and the Cuckoo-Clock Heart,Shout!,,3400000,2014,,tt1181840,Jack and the Cuckoo-Clock Heart,Jack et la mécanique du coeur,2013,94,"Adventure,Animation,Drama",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,1,1,1,1,0,0,1,1,3,0,,,,1980,1975,,,,,,1960.333333,,2.666666667,2,0.25,tt1181840,7,5494
246,tt1182350,0,0,0,tt1182350,24,29,4,3,1,You Will Meet a Tall Dark Stranger,SPC,3200000,31000000,2010,34200000,tt1182350,You Will Meet a Tall Dark Stranger,You Will Meet a Tall Dark Stranger,2010,98,"Comedy,Drama,Romance",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,3,2,1,0,1,0,1,0,2,0,,,1946.5,1955,1935,,1930,,1963,,1952.5,,2,3,0.5,tt1182350,6.3,41608
247,tt1183919,1,0,0,tt1183919,5,8,3,4,0,Marley,Magn.,1400000,,2012,,tt1183919,Marley,Marley,2012,144,"Biography,Documentary,Music",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,0,3,3,1,0,0,1,,,,,1967,,1963,1954,,,,1945,,,,tt1183919,8,12503
248,tt1183923,1,0,0,tt1183923,16,17,3,5,1,Welcome to the Rileys,Gold.,159000,158000,2010,317000,tt1183923,Welcome to the Rileys,Welcome to the Rileys,2010,110,Drama,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,3,2,1,1,0,0,0,0,2,0,,,1973,1975,1965,1974,,,,,1956.5,,2.5,2.5,0.5,tt1183923,7,22210
249,tt1185416,0,0,0,tt1185416,22,25,4,3,1,When in Rome,BV,32700000,10400000,2010,43100000,tt1185416,When in Rome,When in Rome,2010,91,"Comedy,Romance",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2,2,2,1,1,0,0,0,0,2,0,,,1961,1965.5,1964,,,,,,1958,,3,2,0.5,tt1185416,5.6,57396
250,tt1188982,0,0,0,tt1188982,7,5,2,4,0,Mental,Da.,17700,3600000,2013,3617700,tt1188982,Jai Ho,Jai Ho,2014,135,"Action,Drama",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,1,2,1,2,0,0,0,0,2,0,,,,1970,1969,,,,,,1956.5,,2.5,2.5,0.5,tt1188982,5.3,15531
251,tt1189073,0,0,0,tt1189073,28,30,5,2,3,The Skin I Live In,SPC,3200000,27700000,2011,30900000,tt1189073,The Skin I Live In,La piel que habito,2011,120,"Drama,Horror,Thriller",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,1,2,1,1,1,0,0,0,2,0,,1954,1956,1960.5,1949,1955,1938,,,,1971,,2,3,0.5,tt1189073,7.6,123434
252,tt1189340,0,0,0,tt1189340,30,31,7,3,2,The Lincoln Lawyer,LGF,58000000,17000000,2011,75000000,tt1189340,The Lincoln Lawyer,The Lincoln Lawyer,2011,118,"Crime,Drama,Thriller",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,3,1,1,0,0,0,0,0,3,0,,1952,,1964,,,,,,,1964.333333,,2.666666667,2,0.25,tt1189340,7.3,196109
253,tt1192628,0,0,0,tt1192628,5,19,4,4,0,Rango,Par.,123500000,122200000,2011,245700000,tt1192628,Rango,Rango,2011,107,"Adventure,Animation,Comedy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,3,2,2,1,0,0,0,0,0,2,0,,1959.5,1961,1986,1964,,,,,,1965.5,,2,3,0.5,tt1192628,7.2,215761
254,tt1194173,0,0,0,tt1194173,27,29,4,2,2,The Bourne Legacy,Uni.,113200000,162900000,2012,276100000,tt1194173,The Bourne Legacy,The Bourne Legacy,2012,135,"Action,Adventure,Thriller",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,3,1,1,0,0,0,0,0,3,0,,1943,1946,1970,1956,,,,,,1960.333333,,2.666666667,2,0.25,tt1194173,6.7,268678
255,tt1194417,0,0,0,tt1194417,12,17,4,5,1,Casino Jack,ATO,1000000,40700,2010,1040700,tt1194417,Casino Jack,Casino Jack,2010,108,"Biography,Comedy,Crime",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,3,1,1,1,0,0,0,0,3,0,,1945,1971,,1963,,,,,,1962,,2,4,0.25,tt1194417,6.2,16191
256,tt1195478,0,0,0,tt1195478,25,27,4,3,2,The Five-Year Engagement,Uni.,28800000,25100000,2012,53900000,tt1195478,The Five-Year Engagement,The Five-Year Engagement,2012,124,"Comedy,Romance",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,2,2,1,1,1,0,1,0,2,0,,,1967,1982.5,1976,,1948,,,,1979.5,,2,3,0.5,tt1195478,6.2,88469
257,tt1196141,0,0,0,tt1196141,27,25,3,4,2,Diary of a Wimpy Kid,Fox,64000000,11700000,2010,75700000,tt1196141,Diary of a Wimpy Kid,Diary of a Wimpy Kid,2010,94,"Comedy,Drama,Family",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,5,0,1,1,0,0,0,0,0,3,0,,,,1968,1972,,,,,,1987.666667,,2.333333333,3,0.25,tt1196141,6.2,38640
258,tt1196340,0,0,0,tt1196340,14,14,2,4,0,Inhale,IFC,4100,51000,2010,55100,tt1196340,Inhale,Inhale,2010,83,"Drama,Thriller",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,2,2,1,0,0,0,0,0,2,0,,,,1967.5,1966,,,,,,1953,,2,3,0.5,tt1196340,6.6,6006
259,tt1196948,1,0,0,tt1196948,20,20,4,6,1,Charlie Countryman,MNE,11700,,2013,,tt1196948,Charlie Countryman,The Necessary Death of Charlie Countryman,2013,103,"Comedy,Drama,Romance",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,1,4,1,1,0,0,0,0,0,3,0,,,1947,1987,,,,,,,1971.333333,,2.666666667,2,0.25,tt1196948,6.4,25356
260,tt1196956,0,0,0,tt1196956,20,23,3,4,0,One Chance,Wein.,101000,10800000,2014,10901000,tt1196956,One Chance,One Chance,2013,103,"Biography,Comedy,Drama",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,4,2,1,0,0,0,0,0,2,0,,,1965.5,1968.5,1959,,,,,,1965.5,,2.5,2.5,0.5,tt1196956,6.8,10677
261,tt1198101,0,0,0,tt1198101,7,8,2,2,1,Kites,Relbig.,1600000,1300000,2010,2900000,tt1198101,Kites,Kites,2010,123,"Action,Drama,Romance",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,4,0,2,1,1,0,0,0,0,2,0,,1949,,1982.5,,,,,,,1968.5,,2.5,2.5,0.5,tt1198101,6.1,11353
262,tt1198156,0,0,0,tt1198156,17,17,3,2,0,You're Not You,EOne,11500,,2014,,tt1198156,You're Not You,You're Not You,2014,102,Drama,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,2,3,1,0,0,0,0,0,1,0,,1976,1956,1980,1954,,,,,,1972,,3,2.333333333,0.75,tt1198156,7.4,22156
263,tt1204340,0,0,0,tt1204340,13,18,2,2,0,Tyrannosaur,Strand,22300,,2011,,tt1204340,Tyrannosaur,Tyrannosaur,2011,92,Drama,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,1,2,1,0,1,0,4,0,,,,,1973,,,,,,1959,,2.5,,0,tt1204340,7.6,28454
264,tt1204342,0,0,0,tt1204342,26,25,4,3,2,The Muppets,BV,88600000,76600000,2011,165200000,tt1204342,The Muppets,The Muppets,2011,103,"Adventure,Comedy,Family",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,2,2,1,1,0,0,0,0,2,0,,1956,,1975,1972,1972,,,,,1965.5,,2.5,2.5,0.5,tt1204342,7.1,82752
265,tt1204975,0,0,0,tt1204975,20,28,4,3,2,Last Vegas,CBS,63900000,70500000,2013,134400000,tt1204975,Last Vegas,Last Vegas,2013,105,"Comedy,Drama",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,3,0,1,1,0,0,0,0,4,0,,,1966,,1963,1950,,,,,1942.75,,2.5,,0,tt1204975,6.6,121409
266,tt1204977,0,0,0,tt1204977,13,22,4,3,1,Ouija,Uni.,50900000,52700000,2014,103600000,tt1204977,Ouija,Ouija,2014,89,"Horror,Mystery,Thriller",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,4,3,1,0,0,0,0,0,1,0,,,1967,1991.5,,,,,,,1987,,3,2.333333333,0.75,tt1204977,4.5,44054
267,tt1205537,0,0,0,tt1205537,31,30,5,3,4,Jack Ryan: Shadow Recruit,Par.,50600000,84900000,2014,135500000,tt1205537,Jack Ryan: Shadow Recruit,Jack Ryan: Shadow Recruit,2014,105,"Action,Drama,Thriller",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,3,1,0,0,0,0,0,0,3,0,,1955,1946.333333,1985,,,,,,,1965,,2.333333333,3,0.25,tt1205537,6.2,114913
268,tt1206543,0,0,0,tt1206543,26,26,4,3,1,Out of the Furnace,Rela.,11300000,4300000,2013,15600000,tt1206543,Out of the Furnace,Out of the Furnace,2013,116,"Crime,Drama,Thriller",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,4,1,1,0,0,0,0,0,3,0,,,1974,1978,1970,,,,,,1970,,2.333333333,3,0.25,tt1206543,6.8,99037
269,tt1210166,0,0,0,tt1210166,21,30,4,2,1,Moneyball,Sony,75600000,34600000,2011,110200000,tt1210166,Moneyball,Moneyball,2011,133,"Biography,Drama,Sport",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,1,1,1,0,0,0,0,0,3,0,,1958,1965,1966,1966,,,,,,1971,,2.666666667,2,0.25,tt1210166,7.6,326657
270,tt1210819,0,0,0,tt1210819,28,33,4,2,1,The Lone Ranger,BV,89300000,171200000,2013,260500000,tt1210819,The Lone Ranger,The Lone Ranger,2013,150,"Action,Adventure,Western",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,3,1,0,1,1,0,0,0,0,4,0,,1960.5,1943,,1964,1957,,,,,1963.25,,2.5,,0,tt1210819,6.4,208827
271,tt1211837,0,1,0,tt1211837,20,33,5,3,2,Doctor Strange,BV,232600000,445100000,2016,677700000,tt1211837,Doctor Strange,Doctor Strange,2016,115,"Action,Adventure,Fantasy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,4,1,1,1,0,0,0,0,0,3,0,,1941.333333,1973,1978,1966,,,,,,1974.333333,,2.333333333,3,0.25,tt1211837,7.5,514510
272,tt1211956,0,0,0,tt1211956,35,39,6,3,2,Escape Plan,LG/S,25100000,112200000,2013,137300000,tt1211956,Escape Plan,Escape Plan,2013,115,"Action,Crime,Mystery",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,3,0,1,0,0,0,0,0,4,0,,1968,1949,,1960,,,,,,1956.75,,2.5,,0,tt1211956,6.7,211587
273,tt1212419,0,0,0,tt1212419,25,31,4,3,2,Hereafter,WB,32700000,72500000,2010,105200000,tt1212419,Hereafter,Hereafter,2010,129,"Drama,Fantasy,Romance",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,1,2,2,1,0,1,0,1,0,2,0,,1963,1953,1978,1930,,1946,,1942,,1970,,2.5,2.5,0.5,tt1212419,6.5,87288
274,tt1212428,0,0,0,tt1212428,21,26,6,2,0,The Lost City of Z,BST,8600000,10700000,2017,19300000,tt1212428,The Lost City of Z,The Lost City of Z,2016,141,"Adventure,Biography,Drama",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,4,1,1,0,0,0,0,0,3,0,,,,1981,1969,,,,,,1987.333333,,2.333333333,3,0.25,tt1212428,6.6,66475
275,tt1212450,0,0,0,tt1212450,28,25,4,4,1,Lawless,Wein.,37400000,16300000,2012,53700000,tt1212450,Lawless,Lawless,2012,116,"Crime,Drama",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,3,0,1,0,0,0,0,0,4,0,,1957,1983.5,,1961,,,,,,1974.75,,2.5,,0,tt1212450,7.3,214055
276,tt1212454,0,0,0,tt1212454,14,12,2,4,0,An Invisible Sign,IFC,1300,,2011,,tt1212454,An Invisible Sign,An Invisible Sign,2010,96,"Comedy,Drama,Family",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,2,2,1,0,0,0,0,0,2,0,,,1972,1965.5,,,,,,,1961.5,,3,2,0.5,tt1212454,5.4,3789
277,tt1213012,0,0,0,tt1213012,22,22,3,3,2,Alpha and Omega,LGF,25100000,25400000,2010,50500000,tt1213012,Alpha and Omega,Alpha and Omega,2010,90,"Adventure,Animation,Comedy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,2,2,2,0,0,0,0,0,2,0,,,,1984.5,1976,,,,,,1957,,3.5,1.5,0.5,tt1213012,5.3,12463
278,tt1213641,0,0,0,tt1213641,24,26,4,2,0,First Man,Uni.,44900000,60800000,2018,105700000,tt1213641,First Man,First Man,2018,141,"Biography,Drama,History",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,2,3,1,1,0,0,0,0,0,3,0,,,,1984,1985,,,,,,1971.333333,,2.666666667,2,0.25,tt1213641,7.4,120009
279,tt1213648,0,0,0,tt1213648,11,16,5,2,1,London Boulevard,IFC,16100,4600000,2011,4616100,tt1213648,London Boulevard,London Boulevard,2010,103,"Crime,Drama",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,3,1,1,1,0,0,0,0,3,0,,,1961,1985,1960,,,,,,1965.333333,,2.666666667,2,0.25,tt1213648,6.2,44610
280,tt1213663,0,0,0,tt1213663,24,26,4,4,0,The World's End,Focus,26000000,20100000,2013,46100000,tt1213663,The World's End,The World's End,2013,109,"Action,Comedy,Sci-Fi",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,3,1,1,1,1,0,0,0,3,0,,,1958,1979,1974,1977,1952,,,,1971,,2,4,0.25,tt1213663,7,235308
